NU_INSCRICAO;TP_SEXO;NU_IDADE;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;SG_UF_RESIDENCIA;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
10001326;M;18;8639787;Município 22;MT;1;2;0;ESC00075;435.50259710782854;596.2809437195767;521.2400709019497;495.58179700514347;601.4659189886539
10001327;M;19;6226817;Município 61;AM;1;2;0;ESC00068;373.5577486429884;496.49299931585875;500.9937532723059;631.0179279642808;720.1184977481915
10001328;F;18;3221202;Município 84;BA;1;2;0;ESC00124;557.1256845870192;447.8869610140685;605.1532242432186;375.21108530823983;634.4353680823588
10001329;F;15;8072166;Município 85;PE;1;1;0;ESC00019;409.0337115188814;693.8468902555869;399.7472550198897;532.3174684314739;376.20155623335563
10001330;F;21;4026055;Município 1;SC;1;2;1;ESC00017;662.0441990747137;689.0224765309822;466.26010389746295;166.40828638784598;354.9352754119471
10001331;M;15;5196914;Município 33;PA;1;2;0;ESC00084;480.4446285521133;248.73941396624775;432.55248604110164;402.7039963318143;560.7457519651515
10001332;M;19;2533197;Município 94;PA;1;1;0;ESC00169;307.1788198426188;507.0109362829037;433.5961379874355;587.8352439943502;625.7094535851163
10001333;M;16;6276549;Município 66;TO;1;1;0;ESC00189;315.6854812505203;388.91733341294434;403.0275341355813;545.3426636558532;803.7395181821573
10001334;F;16;9708150;Município 28;AC;1;2;0;ESC00033;473.7377519360674;505.34041243829324;526.6501079460439;437.57908102967525;328.63947025959095
10001335;F;19;9232150;Município 11;PR;2;2;0;ESC00122;635.6225415728418;650.7539600727987;578.5125103365244;585.4387463606082;686.4236352577103
10001336;M;15;6922887;Município 36;PR;1;2;0;ESC00078;521.9693620996213;435.4933184149606;546.999754744151;390.5873989775255;383.13347496648873
10001337;M;16;2344974;Município 76;SP;1;2;0;ESC00120;457.69560537386945;508.20654832569306;582.3358867704137;461.4795861225409;582.3926042966539
10001338;M;19;5126851;Município 20;AP;1;2;0;ESC00105;379.20326117209396;331.4002674326679;547.1333101428722;295.47859350351723;236.96952446816852
10001339;F;19;9352997;Município 26;RS;2;1;0;ESC00009;459.2382985929356;578.4525621718825;552.0382032008823;600.750391757027;707.2300355337433
10001340;M;16;5440239;Município 58;RS;1;2;0;ESC00159;497.8420225323614;499.5491812445097;479.15662240862997;654.531568676543;561.6886120250246
10001341;M;17;3394191;Município 64;MG;1;1;0;ESC00183;552.0140803356526;379.086371719295;499.4897479853725;556.8334967025355;379.05047641848387
10001342;M;19;3751310;Município 90;RJ;2;1;0;ESC00115;715.4207483715697;694.4859059487505;651.40039048327;371.1740739739057;777.8562551582588
10001343;M;23;1661309;Município 42;AL;1;1;0;ESC00099;508.8171658787779;427.948553706232;322.3124829430251;507.3997110079866;437.88651727680735
10001344;F;15;5427784;Município 62;AC;1;1;0;ESC00024;410.4544459270874;430.11264536543143;602.3829701457215;457.4936422862937;606.1319011941004
10001345;F;18;8639787;Município 22;RJ;1;1;0;ESC00019;358.45482837500265;527.8068014339491;426.0557500045063;472.1878596876893;615.8481809869546
10001346;F;18;1014253;Município 31;DF;2;1;0;ESC00120;565.4658307751386;618.4516972433291;579.3441053653843;469.33911137616104;779.8460476125244
10001347;F;17;2533197;Município 94;SE;1;2;0;ESC00146;408.12342473917937;456.7609166945243;418.8578384250708;653.5343184801839;615.4494890951968
10001348;F;15;9352997;Município 26;PE;1;1;0;ESC00176;489.93456901605884;510.09214606410546;548.6046079546377;445.67537761346216;461.3109757496117
10001349;F;18;2447001;Município 9;RO;1;2;0;ESC00182;464.967396571743;572.3446687720907;550.474200974123;616.2233975780264;639.5268748446437
10001350;F;18;1629015;Município 41;RN;1;2;0;ESC00182;516.0808106663453;442.43734663476556;515.8707467858303;242.9034292257744;733.5682659572959
10001351;F;18;7589212;Município 99;AM;2;1;0;ESC00086;448.54685040413926;653.771621644907;538.251594173354;617.3228958882748;536.2760923788235
10001352;M;20;6456393;Município 67;MS;2;2;0;ESC00114;632.2413849597232;458.130430308514;511.72303604820496;543.1150118950607;752.4547318518938
10001353;M;16;8522842;Município 44;BA;2;2;0;ESC00018;669.849458434664;493.137025100431;611.0006366669342;659.4764042653678;1000.0
10001354;F;21;9232150;Município 11;AM;2;2;0;ESC00160;609.556871645222;494.4643006219223;678.3071502900813;524.3608503807444;520.2601592737104
10001355;F;15;7067436;Município 80;RN;2;2;0;ESC00125;696.0075697370751;588.3698376616092;557.2130382633065;558.7839455785103;708.1446192939422
10001356;M;21;8072166;Município 85;MS;1;2;0;ESC00145;486.26361504413285;575.4103959673769;510.21293537752456;387.96290937297255;584.9293588172584
10001357;M;18;3397644;Município 10;RR;1;2;0;ESC00187;455.7646260403051;368.9613045905362;490.82526506108303;181.66874349990002;655.1659360317525
10001358;M;19;7937654;Município 73;RN;1;2;0;ESC00064;466.02629757938513;532.5257676501647;414.3585778775782;406.5749168370466;499.1012504428594
10001359;M;15;8072166;Município 85;BA;1;1;0;ESC00107;504.27824857464987;561.1358581469196;623.6484241292953;413.29245760285187;671.5931667631077
10001360;F;16;5521643;Município 74;PA;1;1;0;ESC00158;410.0220244804407;458.76633552154397;409.494898691731;382.5912683673651;713.4688798268841
10001361;F;17;4601281;Município 32;PE;2;2;0;ESC00098;505.46630364069017;638.5826448537404;652.3996904474673;502.1098636897136;739.5687875025319
10001362;M;21;1590707;Município 38;RR;1;2;0;ESC00002;384.9212455583525;367.8374174958425;480.1571656361984;397.4532945475102;698.8029883130457
10001363;F;15;7937654;Município 73;ES;1;2;0;ESC00185;526.9091436576365;402.45356993494767;470.9572590061106;315.4210290197018;400.05822827558126
10001364;F;17;1598265;Município 43;MG;1;2;0;ESC00195;532.6043382487788;440.8322509482634;435.9641963964307;432.5234030347255;562.0767961805213
10001365;F;15;5521643;Município 74;PI;2;1;0;ESC00099;553.7277325419844;606.480230427369;628.8777051062223;312.6794050293844;734.3556089115538
10001366;F;15;5975503;Município 56;SC;2;1;0;ESC00046;727.0357473735203;586.4360432226308;552.7024168697191;497.6284310060699;558.6100520186251
10001367;M;15;7067436;Município 80;AP;2;1;0;ESC00057;667.9989203125615;613.9271425082752;655.0579952986825;481.50943011164856;341.4655641687813
10001368;F;20;5761021;Município 78;TO;2;1;0;ESC00012;473.11857219163466;588.0579312531056;513.4402026280009;475.74522855238644;640.5492199400205
10001369;M;20;4601281;Município 32;SE;2;1;0;ESC00163;491.55103091792495;594.6630483244163;652.4318709401696;431.6155072157536;641.3550878637053
10001370;M;16;6226817;Município 61;MA;1;2;0;ESC00091;423.46274134493115;400.3153226764861;367.5048159970786;453.7011303371562;497.27051793406054
10001371;M;21;1114557;Município 71;PI;2;2;0;ESC00170;668.6013651658631;649.358431482255;389.38038486342026;566.0493318375054;805.8763628189984
10001372;M;18;3394191;Município 64;PA;2;1;0;ESC00177;469.7200823573717;552.0642461414706;512.0287497834398;545.760641339525;698.5316454955305
10001373;M;16;5521643;Município 74;RO;1;2;0;ESC00079;456.6216472987491;592.0813387082537;394.14010404539727;474.94705449201535;662.0638917912628
10001374;M;22;1873992;Município 3;PR;1;1;0;ESC00146;323.0855147777204;510.6498410203623;535.4761916049835;150.3330816582868;674.1955880754919
10001375;M;24;1661309;Município 42;RJ;1;1;0;ESC00017;480.6235423334415;491.3203222370334;600.3676580054087;509.0854166125525;801.3229250581536
10001376;M;15;2533197;Município 94;PB;1;2;0;ESC00051;321.9339777455036;668.1721914397605;255.1027039690344;293.94304858256027;361.4862152007562
10001377;F;16;3186484;Município 21;AM;1;2;0;ESC00027;440.9734887723254;533.6730038060014;399.22291632100826;427.89163361525306;462.45957965949106
10001378;M;19;9352997;Município 26;RJ;1;2;0;ESC00073;278.0457807964482;497.97620169424016;407.46937986197884;602.9999247579208;699.1122455117496
10001379;F;18;9865606;Município 89;RS;1;2;0;ESC00109;463.943843423058;520.4641829487874;416.4053868430503;684.6985044141741;684.1599027810962
10001380;F;17;7718838;Município 95;RO;1;2;0;ESC00167;589.8423518735158;365.0992375878053;374.1753725191822;343.8405309748041;487.03858165718475
10001381;F;16;2790176;Município 96;SC;2;2;0;ESC00118;462.9701701149064;449.9438036588395;541.557526155945;601.5262562785832;862.9240087006953
10001382;F;17;3394191;Município 64;CE;1;1;0;ESC00128;371.9494549282713;509.6618644636362;527.7819762568114;568.8200765822099;726.982478623791
10001383;M;19;1248881;Município 40;MG;1;2;0;ESC00117;592.0130998284396;445.29322285555617;426.29551280350813;536.4794176609025;499.9605854447385
10001384;M;19;4245421;Município 5;RO;2;1;0;ESC00191;705.3883154231958;628.154828927729;605.4721113913864;504.9381943156571;1000.0
10001385;M;23;2447001;Município 9;SC;1;2;0;ESC00198;398.72256650577333;637.2531303374029;387.3937942928984;527.2445431517943;844.4338225182587
10001386;F;15;3394191;Município 64;SE;1;1;0;ESC00175;467.51826652214606;387.4343057211473;501.42616099971787;333.1925437412053;677.1758491313599
10001387;F;15;5440239;Município 58;MS;1;2;0;ESC00156;386.84681771997583;492.07571304696796;351.33469191139716;483.9023058023957;625.0268244018956
10001388;M;17;5616719;Município 24;BA;1;2;0;ESC00082;435.6317647788644;432.78925427699545;417.5000449425219;563.1144928721816;480.0932578455533
10001389;F;21;4245421;Município 5;PB;1;1;0;ESC00119;563.8681355312573;463.8611509277536;369.30743342713214;438.76037279361987;673.9460423997814
10001390;F;15;9352997;Município 26;AP;1;1;0;ESC00165;573.0593156372303;651.1426023181567;439.0584963717637;393.991497235775;584.685819064782
10001391;F;15;6730704;Município 52;SP;2;2;0;ESC00021;509.4306132131713;531.1589689565195;619.5333808422979;596.4851300441441;1000.0
10001392;F;17;8662457;Município 29;PR;1;2;0;ESC00183;477.06383824670075;389.8800314061511;329.00299259718327;580.0819804588368;552.0015088845903
10001393;F;15;2885187;Município 83;RN;1;1;0;ESC00007;343.6421293574534;488.71061545001464;397.30958038332403;228.4171058086038;433.8831828615647
10001394;M;20;7902533;Município 63;PE;1;1;0;ESC00090;444.9914188209935;471.52829189933544;443.1120441101015;511.1376106244251;741.7568862539435
10001395;M;20;1114557;Município 71;RJ;1;2;0;ESC00161;452.498044494303;451.5701939140674;402.51443144167274;413.3358319226404;592.6964479852205
10001396;F;16;4691137;Município 93;MT;1;2;0;ESC00156;376.5587878264955;393.5250932748469;560.8655260310701;514.0114856601006;683.8988857686325
10001397;F;26;5196914;Município 33;SP;2;1;0;ESC00177;501.627716352148;619.8916179558846;615.3006484671886;555.765522860535;759.11194281322
10001398;M;19;5521643;Município 74;TO;1;2;0;ESC00151;566.2443847561151;493.1099503814054;446.5958119549862;395.3696714522266;566.4654007576659
10001399;F;21;9677565;Município 37;AP;1;1;0;ESC00042;420.4787090124304;350.3462842695303;448.03997983873694;501.5651950384477;452.49651281562717
10001400;F;21;9232150;Município 11;MA;1;1;0;ESC00144;464.40942456619854;512.976784203296;486.22195870667275;579.5978736923107;732.2384382399919
10001401;F;23;7296975;Município 7;DF;2;2;0;ESC00015;676.0941897037449;504.72293579988866;549.264506543107;480.9516574716242;532.9396513240486
10001402;F;21;6276549;Município 66;SC;1;1;0;ESC00094;337.6012974108224;515.1751302219404;366.40685338341495;504.3960581290047;521.3931700811924
10001403;M;19;3929404;Município 51;AM;1;1;0;ESC00148;539.780741350555;381.8258307061154;537.4458188041722;705.716526428944;551.7408304582215
10001404;M;16;5761021;Município 78;GO;1;1;0;ESC00010;581.8806424215969;438.84734467030836;447.9714727718986;400.4338245249909;550.0167843955984
10001405;F;20;1248881;Município 40;AL;1;1;0;ESC00028;364.1540491278022;530.5737892387406;526.5337983951973;368.4244935038296;652.7635619431207
10001406;M;16;7909664;Município 92;RN;1;2;0;ESC00103;512.0564922653654;451.16742066164517;524.4820161989536;506.02545204852623;513.6672590023559
10001407;M;18;5616719;Município 24;PI;2;2;0;ESC00177;477.07769997750086;713.0492104261709;559.7672995524756;519.8931495827712;703.1220553500408
10001408;M;15;3751310;Município 90;MS;2;1;0;ESC00191;626.1793179322201;629.7976603445834;576.632178258872;764.2551716013807;964.8492464585177
10001409;F;15;6316351;Município 53;PR;1;2;0;ESC00081;380.80380865382386;585.185021987562;552.1344752342269;622.9859477940304;629.8851762414922
10001410;F;16;5616719;Município 24;MT;2;2;0;ESC00150;586.0265929673266;608.331967841605;724.5859637190999;656.5788826693807;706.6977544726025
10001411;M;17;9232150;Município 11;BA;1;2;0;ESC00134;349.3614801728261;301.2026775704534;367.718460345202;325.6783531061143;437.356540801958
10001412;M;20;3526829;Município 68;CE;2;1;0;ESC00017;644.509513355124;452.3284101252218;627.3304710601473;517.9431542527457;701.9838400832006
10001413;M;15;2157217;Município 30;MG;1;2;1;ESC00180;698.4356583300325;326.8786469999301;373.4107354347159;259.80976667321977;401.249098949206
10001414;M;19;8383731;Município 27;PI;1;1;0;ESC00007;317.3218352409288;338.52782023252735;469.3374462992589;325.56538250486074;557.444035659059
10001415;F;19;9708150;Município 28;PB;2;2;0;ESC00006;695.7381948605835;600.0907596323855;531.0329578010021;600.3837804711569;544.3631323428883
10001416;M;20;3148069;Município 4;RR;1;2;0;ESC00041;502.0158250975456;521.0132209467088;521.3551966303431;383.51607183005865;663.9641816665785
10001417;M;17;4307675;Município 69;RS;1;2;0;ESC00199;346.9991155765326;451.09782672812264;544.6449015159156;332.22227496141153;452.7383989385769
10001418;M;17;3929404;Município 51;TO;1;2;0;ESC00097;283.0992022708242;448.3349114845018;514.2800067153679;521.609881298595;607.1911019480344
10001419;F;17;2344974;Município 76;RJ;2;1;0;ESC00093;582.6910240472497;459.31502330645264;453.30407747692755;760.5971796673062;656.489301093337
10001420;F;16;4948579;Município 12;AP;1;1;0;ESC00189;216.2905364210186;448.48288066670096;432.5297182813047;441.1850742086538;495.56035337357287
10001421;M;16;3538802;Município 19;PE;1;2;0;ESC00016;604.8516548448796;437.24511502754433;454.90461879011355;596.4323689345016;566.2243547546377
10001422;M;17;7296975;Município 7;TO;1;1;0;ESC00142;353.5206229969751;485.89380172627835;384.15228309664803;430.0489235772761;744.8326772111568
10001423;F;18;2885187;Município 83;PE;1;2;0;ESC00045;433.32614878583973;405.91211378099985;400.3645230692075;500.7440051201823;683.98360941636
10001424;F;16;1114557;Município 71;RR;2;1;0;ESC00157;550.0930126968809;420.541431932701;446.87384386238114;622.7742610883943;676.5779149726682
10001425;F;15;4948579;Município 12;ES;1;2;0;ESC00052;522.5987020117067;532.4876242183037;486.49513157096936;450.73241315293296;431.610041482503
10001426;M;20;6730704;Município 52;PA;1;1;0;ESC00181;489.40608016017586;500.76108335230776;422.9023439685671;398.28236307204975;700.989884901795
10001427;F;22;1215963;Município 72;SC;1;1;0;ESC00101;494.1509804286598;403.7006282647268;373.0868527839883;457.2929936337565;429.55930090957133
10001428;F;15;1661309;Município 42;PA;1;1;0;ESC00100;522.6047552560168;487.66626891176645;366.10722405022295;575.3716786879841;597.8585877119294
10001429;F;15;4196823;Município 6;PA;1;2;1;ESC00180;547.5616438241847;420.1235742547538;526.8725712935425;472.8025676422515;907.9097006662781
10001430;F;18;4196823;Município 6;PA;1;2;0;ESC00023;354.1137574526523;376.91439819845215;529.0031061720844;383.8307850198722;712.6136300853072
10001431;F;18;5351086;Município 88;PR;1;1;0;ESC00192;362.6042146685063;531.9137108645834;365.59922004204844;365.87923179059464;788.2644112614247
10001432;M;16;3441000;Município 100;DF;1;1;0;ESC00086;451.03976817967816;627.2923397945044;466.42536167993455;457.01125106339407;672.7197024365631
10001433;M;16;8639787;Município 22;CE;1;2;0;ESC00166;346.70598389178963;681.4419137168966;462.69838483635846;650.8998781183095;877.1552753207529
10001434;F;22;1014253;Município 31;MA;2;2;1;ESC00033;506.97008805739046;567.6869764191024;640.829156957027;572.0480400090895;597.0026855093904
10001435;F;15;7067436;Município 80;AC;1;1;0;ESC00164;477.26501848156215;380.2996718088496;319.0642458928179;412.883284654403;495.26097916296766
10001436;M;20;4948579;Município 12;SE;1;1;0;ESC00054;636.2762297131252;543.8972644558846;545.0754309743245;468.6209355661775;611.7362131950064
10001437;M;15;5521643;Município 74;CE;1;2;0;ESC00102;372.8555662519089;598.5540454482377;478.3273755384857;485.1360493948738;606.0020335239928
10001438;F;16;7296975;Município 7;AM;1;2;0;ESC00104;529.8126909180921;527.2624235512552;641.8883219827833;767.1050525240928;787.6406901177571
10001439;F;17;6316489;Município 77;TO;1;1;0;ESC00131;468.8336593864562;459.1587046372638;299.6828090879135;492.5238385338349;619.0832016648247
10001440;M;19;6316351;Município 53;AL;1;2;0;ESC00199;587.1537075345299;484.667544956083;649.6140918450993;384.7801057234506;411.31791585901965
10001441;F;23;5843764;Município 91;SP;1;2;0;ESC00080;255.3915764711366;519.4671242968109;419.8647749738146;459.152310080498;563.9118268952478
10001442;M;20;9850005;Município 81;RN;1;2;0;ESC00058;392.08454679611737;480.0312475839266;499.92456159418725;382.1588231018103;522.8432466026138
10001443;F;16;1014253;Município 31;AM;1;1;0;ESC00033;374.75880393969123;413.7448842147117;526.0536935826075;663.3417469372594;373.4625005881927
10001444;F;16;6922887;Município 36;MS;1;1;0;ESC00158;460.5522375658099;374.4858570399026;410.27352237058494;362.35912469917696;672.1063198391191
